Thu 23 Feb 2017	11.0	* open, cleaner supplies * collect remaining packaging from IT, break down boxes * load whiteware, polystyrene and plastic packaging to trailer and take to Rolleston for recycling * irrigator, sprinklers * deal with and investigate smoke activation in woodwork * trim torn branches down avenue after lunch * continue shaping, sanding, and varnishing pen tray for staffroom * repair fan and replace louvres on gym roof * seal in effort to eliminate roof leak over gym rear girls toilet * lock up/rubbish/recycling * discuss property damage and repairs with Dawn, photograph, and email		6am - 6pm
Fri 24 Feb 2017	11.5	* open, cleaner supplies, towels * paint in gym girls toilets - grafitti * remove clothes racks boys and girls * varnish pen tray for staffroom * irrigator, sprinklers * repair loose lock boys changing * repair and ease lock rear Wilson Room * correct, ease sliding door Wilson Room * Hammer Hardware * keys and office * screw down reflective strips disabled toilet ramp rails * assemble floor fan for library * towels for stafroom * reset irrigator after lunch - kids * disassemble sprinkler and repair -kids * staffroom whiteboard * replace power points in woodwork, resolve circuit breaker, investigate kill switch * lock up/full rubbish/recycling	56.0	6am - 6pm
Mon 27 Feb 2017	10.0	* open, cleaner supplies, towels * recycling bins out * repair broken metal tech door lock * clean metal tech wash basin * irrigator - repair disconnected pipe clamp - weekend cricketers * investigate shop emergency stop wiring circuits;  book sparky * shopping * change 3-pin plug on charger - to Chris * cabin hook for Alex * chair for Jan * repair ring joist at library deck - warped * diagnose and repair no-op metal lathe with Patrick * cut shelf for Art * clean glue from C block urinal * lock up/rubbish		6am - 5pm
Tue 28 Feb 2017	10.0	* open, cleaner supplies, towels, irrigator, sprinklers * glue, nail, cut, plane, sand, and varnish shelf for Art - install later in day * weld extra bracket, prime - later install, weld, prime at room 20 * cut components for clothes rack for Debs * cut components for gym changing * H and S meeting * lock up/rubbish		6am - 5pm
Wed 1 Mar 2017	10.5	* open, cleaner supplies, towels, irrigator, sprinklers * clear map room for first aid course * replace missing bolt at canteen basketball and tighten other bolts * repair health centre lock * remove shelves from health centre * reglue/repair shelf cabinet * prime boards for gym changing * re-run wiring for power, ethernet, and phone in caretakers shed * lock up/rubbish		6am - 5:30pm
Thu 2 Mar 2017	11.0	* open, cleaner supplies, towels, sweep, irrigator, sprinklers * assemble fan feet for Karla * patch missing piece of deck A block courtyard * screw down loose deck timbers across A and B block courtyards * fill knots and gaps in boards for gym, sand * varnish support for Japanese shelving * complete shed wiring - now live * clear blocked fountain at canteen * relocate irrigator to #2 field * clearing and tidying boiler, computers * liase with Nairns for work in metal and wood * lock up/rubbish		6am - 6pm
Fri 3 Mar 2017	11.0	* open, cleaner supplies, towels, sweep, irrigator, sprinklers * re-fix toilet seat B block girls * dis-assemble shelves in Japanese - clean ready for plaster * collect table from Health, repair and return * emails, office, Melissa, Pam * liase with Bill from Wormald doing 6 monthly extinguisher and hose check * sand and 2nd undercoat for boards for gym * build box to hold metal recycling * replace cable for Pam * begin clean up of tractor garage * look at tech storage garage * lock up/rubbish		
Sat 4 Mar 2017	3.0	* gain entry to tech garage, tidy, clear rubbish, sweep * repair tilt-door handle, locate key (but not for side door) * walk around	55.5	
Mon 6 Mar 2017	10.0	* open, cleaner supplies, towels, sprinklers, irrigator * first plaster coat wall in Japanese * paint boards for gym, undercoat * work on ride-ons: swap parts from mower for sale to keeper - tyres, cowling, bumper, seat; change oil and filter, grease, clean mower for sale * secure damaged B block window - attempted entry? * replace broken window stay - Brooke's room * move door hooks room 22/23 * lock up/rubbish		6am - 5:30pm
Tue 7 Mar 2017	10.5	* open, cleaner supplies, towels * sand and undercoat wall in Japanese * check gutters and clear downpipes (raining) * replace broken toilet seat in Wilson room * paint gym timbers for changing rooms * repair broken door, station 7, lab C - took it back to hang at lunchtime and found station 8 door torn off - took both away * room 18: rehang curtain and change fluros - fail - new fittings required * more work in tidying and organising tractor garage * leaking radiator/heater in Map room - sabotage - bleed valve had been opened * painting gym timbers * lock up/rubbish/recycling		6am - 5:30pm
Wed 8 Mar 2017	11.5	* open, cleaner supplies, towels, irrigator * memorial plaques to gym fower wall * hunt for paint for Japanese wall - fail * ease door plate in Wilson room - not locking easily * tighten loose barrell boys changing * tighten loose handle B block * remove whiteboard lights and brackets in rm 4 - in preparation for projector install * test boiler ethernet cable - fail * shopping - Nairns, Hardware * deal to thermostat in room 18 - new thermostat required * smoke activation lab C - alarms not operating in whole school - Rhino technician requested * painting gym timbers * mop caretakers shed * email cleaning supplies order * go to rehang cupboard doors in lab - adjustments required for new hinges * install wall mounted TV for Matt * move circuit on metal fuseboard - office circuit had been inadvertently put on to emergency cut-out bus, tested circuits, capped sockets in metal * lock up/rubbish		6am - 6pm
Thu 9 Mar 2017	12.5	* open, cleaner supplies, towels, soap dispensers, irrigator * refix (again) toilet seat girls B block * check socket circuits in metal * top coat paint in Japanese * prop fence on knoll and tighten rope * order towel dispensers for wood and metal from Alsco * photograph and source thermostat for room 18 * more work in tractor garage * install new deck belt on ride-on * help with garden waste * irrigator set for second run * bleed in A block boys * broken fire call point glass in south gym * worked with Allan, Rhino technician: 3-5pm * lock up/rubbish/recycling		6am - 6pm  And an hour in the evening to write report on alarms
Fri 10 Mar 2017	12.0	* open, cleaner supplies, towels * carry out emergency lighting test in hall - fail on exit light Wilson room * fluro tubes for room 11 * remove and cap redundant light switch room 4 * replace 2 fluro light fittings in room 18 * unpack cleaning supply delivery * paint boards for gym - ready now for installation * glue up shelves for Japanese, fabricate shelf supports * retreive ball from hall roof * dismantle and remove concertina doors in gym - source and order parts * email for quote on RCDs for metal and wood * rescue trapped child from toilet * work on clearing metal scrap from caretakers yard (3hrs) * full rubbish round * lock up/rubbish	59.5	6am - 6:30pm
Sat 11 Mar 2017	1.0	* check gutters and downpipes * freeze down offal		
Sun 12 Mar 2017	8.0	* work on building plan		
Mon 13 Mar 2017	12.5	* open, cleaner supplies, towels, gutters, downpipes * minimise leaks in A block, Home Ec, and library * fix leak over Art room door * install shelves in Japanese * store old dryer and table from Home Ec. * clear gutter B block walkway - reduce leaking * investigate leak in Kelly room - remove ceiling tile, get on roof - pinpoint skylight/s as source - to be tackled when dry * get on roof at library - identify problem - to be tackled when dry * install cupboard doors in lab C * make and varnish plaque base for Cole * dig hole for tree for Cole * clean off yellow paint vandalism from pavements (with Maria) * clear blocked toilet (vandalism) in B block boys * shopping at Hammer Hardware * office, chase up plastic order and thermostat, Wormald to be on site Tuesday 7am * measure up call point glass - 2 sizes found * see cleaners re. brushes * try to locate key to rear of van garage - fail * fix leaking cistern H block - buy new cisterns * lock up/rubbish		6am - 5pm  At home email, find stuff online, paper4trees, and building plan.
Tue 14 Mar 2017	11.0	* open, cleaner supplies, towels * clear downpipe C block * clear, prop, re-fix, straighten gutter SW gym * replace defect fluro light fitting in pantry * Josh from Wormald for annual call point check, quizzed him for more knowledge of the system - 2hrs * work on clothes racks for uniform store - 4 hrs * dig hole and place plaque base, help Maria with surrounding garden * fuse H block * lock up/rubbish/cleaners		6am - 5:30
Wed 15 Mar 2017	11.5	* open, cleaner supplies, towels * sweeping * some more prep for memorial planting * repair and reinstate broken locker B block - vandalism * shopping - HH, ITM, Think Water * repair door closer rm 17 * ring dux and mats * office, gym bookings * clean baking dish * complete construction of clothes rack for uniforms * clean timbers for re-use * more clearing of tractor garage and boiler room * clean boiler, prep for annual tecnician service - tomorrow or Monday * liase with soccer club - measure fields and posts - 1hr * lock up/rubbish		6am - 6pm  And then again stuff at home
Thu 16 Mar 2017	11.5	* open, cleaner supplies, towels * tidy under mezzanine in gym * replace broken soap dispenser H block girls * lock up and sign up on B block boys * fluros lab B and A block common * take clothes rack over for installation * repair fencing at bus bay * light bulbs B block * repair damaged buffer cord - B block * change detergent for HE * tip run to Rolleston with gym mat, and plastic chairs, and other general ($35) * dig out from container locker type shelves for rebuild and room 19 (drama) * relocate and set irrigator * remodel and varnish lockers for room 19 * install clothing rack for Debs * lock up/rubbish with Maria		6am - 6pm
Fri 17 Mar 2017	11.0	* open, cleaner supplies, towels * Test and tag course on Orchard Road: 8am - 4:30pm * lock up/rubbish	65.5	6am - 6pm
Sat 18 Mar 2017	0.0			Building plan, test and tag software, walk about.
Mon 20 Mar 2017	11.5	* open, cleaner supplies, towels, sweeping * wedge wobbly concrete slabs at reception and metal * replace fluro tubes in wood, one fail - replace entire unit * install Alsco towel in wood - move paper towel unit and first aid box to make room * re-glue loose step tile near library * cut off extraneous steel bracket at fountain in B block * install Alsco towel unit in metal * repair fence at knoll * set irrigator * collect mats from office * swap rego on trailer * more work to tidy and sort tractor garage * clean hand basin in metal - investigate low water pressure - source hot water cylinder (therefore not mains pressure) - cylinder not working because switch broken (since when? years?) * lower cabin hook at careers for Trish * take shelf units to rm 20 * lock up/rubbish		6am - 6pm
Tue 21 Mar 2017	11.0	* open, cleaner supplies, towels, sweeping * install bolt for door between senior common room and health * replace broken cabin hook on health door (3rd time this year?) * investigate power source for Melissa's data projector * change fluro tube in admin * Woody from Mecserve to service boiler * work on lights in metal - got 2 to work but are dodgy, one fail * shop for parts * replace broken switch of hot water cylinder in metal - test, success * assist Woody with boiler service - remove access ports to flue, clear and clean * change wheels for ride on * clear container for return of chairs * unpack and deliver chairs to rooms 6 and 7 * collect and store old chairs to container * lock up/rubbish		6am - 5:30pm
Wed 22 Mar 2017	11.5	* open, cleaner supplies, towels * check and adjust water temp in metal * measure and collect material for Deb's shelves * construct additional shelf for rm 20 * meet with Gavin, key for Debs * ring council re. recycling, Nairns re. RCD's, Paper4Trees * repair netball nets on tennis court * Woody from MecServe - assist - and then also Nigel * build and varnish shelves for Debs * more boiler assist - running! * shopping: Hardware, ITM, Nairns * secure paper waste for Karla * lock up/rubbish - lots of rubbish around the school		6am - 6pm
Thu 23 Mar 2017	11.5	* open, cleaner supplies, towels * repair broken soap dispenser A block girls * check and lower hot water temp metal room * replace missing door stop library rear * install 3rd and final shelf set for rm 20 * get ball from gym roof * install new shelves in uniform store * replace fluro tube corridor reception * cut, mark, and drill key rack * repair dishwasher cabinet sci. tech. * remove shelving etc from sci. tech. and assist with waste * further clear out metal tech. garage - stack timber * clean B block boys toilet - lock it. * clear away more trash from caretaker concourse * full rubbish round (with Maria)/lock up/rubbish		6am - 6pm
Fri 24 Mar 2017	12.0	* open, cleaner supplies, towels, sprinklers * spot clean around B block courtyard walkway * waterblast in C block east foyer, spot paint walls * repair door closer C block girls * cut and prime frame for key rack * inspect and repair baseboards and replace old, damaged or missing power cable warnings (6, more req'd) * put away irrigator for season with Maria * repair rail and rehang curtain in room 17 * replace broken cabin hook room 13 * remove towel holders in gym - wads of paper being wasted - install roll dispensers * install paper towel dispenser and soap dispenser in sci. tech. * sand and paint frame for keys * recycling week * work on data projector room 5 * lock up, check and clear rubbish, sprinklers	57.5	6am - 6:30pm  Late finish so Maria could finish mowing the field before weather gets wet again.
Mon 27 Mar 2017	11.0	* open, cleaner supplies, towels * check gutters, leaks and downpipes * pin cable for data projector * assemble key rack and varnish * collect Maria from Southbridge * clear wall for key rack, clean, install * sort through keys and make sense of it * locate and fix circuit breaker lab B * call Rhino re. mouse cable damage * continue with key rack * unpack cleaning supplies * measure up and plan replacement whiteboard in Wilson Rm * measure up and plan heater cover for Japanese * measure up and plan clothes rack for drama * clean paint from rubbish bin - deliberate damage * lock up/rubbish		6am - 5:30pm
Tue 28 Mar 2017	12.0	* open, cleaner supplies * repair 2 broken fluro fittings in boys gym changing * remove irrepairable fluro fittings from girls gym changing * investigate exit light in Wilson room - battery ok, burnt transformer - disconnected it * investigate other exit light - fix wiring to full time on - not on swithed exit light circuit * visit Nairns to discuss exit light and pick more underground cable signs * Hammer Hardware * finish and install coathook rack in shed * start bringing sprinkler hoses in * repair broken lock senior common room * bolt on brackets in changing rooms * empty garden waste * fix more new underground cable signs * office * help Maria with picking up rubbish on field and moving blechers back to hard ground * lock up/rubbish * 5:30 - 7pm walk about with Board of Trustees		6am - 7pm
Wed 29 Mar 2017	11.0	* open, cleaner supplies, towels * installing new divider boards in gym changing rooms * meeting with Gavin * gym changing rooms * circuit breaker 19/20 - no key to be found, broke in, fixed breaker, fixed lock * package and paperwork for instrument calibration to Blenheim * rewire boiler ethernet cable - now tests ok - still no comms * repair mop for Trish * fix room 4 lock * remount projector screen * begin data projector mount * cut blocks for gym * lock up/rubbish		6am - 5:30pm
Thu 30 Mar 2017	11.5	* open, cleaner supplies, towels * clean and start painting over graffit - several undercoats to stop the bleeding * swap barrels for changing rooms * remove, repair, and reinstall door closer C block girls * Doug for BWOF inspection - 2.5hrs * take on year 10 student for the remainder of the day * order jobs from WRN from Wormald * clean wall of graffiti B block girls * service buffers from A and C block - replace brushes * cut and varnish end blocks for changing rooms * clean ink stain in Maori * pick up rubbish on field and rear Wilson rm * lock up/rubbish/cleaners		6am - 6:30pm
Fri 31 Mar 2017	13.0	* open, cleaner supplies, towels * clean silicone over-spray on floor wood shop * tidy stage and wilson room * re-hook stage curtain * change locks changing rooms * begin wall fixing for changing boards - interrupted * rims and tyres at Bridgestone * library concrete step repair * canteen oven, swap for PTA kitchen * line marking soccer fields - 6hrs * lock up/rubbish: 7-8pm		6am - 8pm
Sat 1 Apr 2017	6.0	* helped with senior soccer field posts - arrange having field rolled in term break * full rubbish round (missed yesterday due to late finish) * help Dawn clear out hall cleaners cupboard * finish wall brackets on boards in both changing rooms * Dave Harkerss and gate * wedge C block slab * cut down and assemble tables in Kelly rm * clean Kelly room tables, desks, computers and monitors	64.5	
Mon 3 Apr 2017	11.0	* open, cleaner supplies, towels, sweep * repair concrete step again; mortar, prop, road cones and danger tape * office, emails,ring metrotest and transpace * halve wheel rims with oxy-acetylene torch * clear tractor garage for hose storage, remove shelves * fix heatpump for Sam - turned on at wall * Hammer Hardware * wall fix to concrete block the wheel rims in garage for hoses * waterblast clean the old line-marking sprayer - may be able to get that to work * lock up/rubbish * clear chairs from Wilson Room * deal with graffiti in girls changing room * lock up gym		6pm - 5:30pm
Tue 4 Apr 2017	11.0	* open, cleaner supplies, towels, sweep * lock up girls changing and B block boys for repairs * meeting with Bert, Robyn and Sam * sand off graffiti, clean, and undercoat - grils changing * clean off food and drink from floor - girls changing * manually close roof windows in woodshop * dismantle and epoxy repair crack and broken screw lug for gym buffer * clean walls and windows rear of gym - thrown food and muddy ball marks * reassemble gym buffer * clean library windows - most of * remove seats from disabled toilets in A and B, cleaned off silicone * meet with Robyn and Bert * mount angle iron as extra support under cracked and mortared step * lock up/rubbish		6pm - 5:30pm
Wed 5 Apr 2017	11.5	* open, cleaner supplies, towels * remove broken soap dispensers in A and B block girls toilets * investigate woodshop south outdoor light: bulb ok, no power to the switch * clean covered trailer, check lights, and repair/refix cable to back of van * repair, replace, tighten bolts at canteen basketball hoops * update calendar with hall bookings * type up emergency response plan * finalise recycling printing * office: sort printing of recycling, response plan * phone Argest re. exits, Nairns re. job * light boiler * continue digital school plan * remove, clean, refix detached sink in B block boys, remove silicone and clean detail remainder sinks * clear drain and area around waste east B block boys, remove 1/2 rubbish bag sewage material, water blast entire area (2hrs) * Nairns here to fix 2 lights and exit light * repair mop for cleaner * lock up/rubbish * clean Music and Health - Sue away 		6am - 6pm
Thu 6 Apr 2017	12.0	* open, cleaner supplies, towels * unblock rear gym/Wilson Room toilet * remove broken toilet cubicle latch - gym foyer girls * re-fix loose Wilson Room handle * clear blocked downpipe over canteen * clear rainwater ponds from canteen concourse and careers * wall mount multibox for counsellor * leak at Robyn's office * store away hoses on new racks * edit emergency protocol * cleaning order * assemble shelves for library * silicone and complete boys toilet * cut flag stands for Donna * clean deliberate flooding in A block girls * varnish blocks for Donna * shopping - plumbing and fencing * lock up in gym at interval, lunch, and after school * secure door to library with broken lock * help out cleaners * lock up/rubbish		6am - 6pm
Fri 7 Apr 2017	11.0	* open, cleaner supplies, boiler, towels, lights * clean entrance ways of H block * unlock B boys toilet * free room 19 lock * ease jambing room 20 door * move exit signs from broken lock door in library, paint as necessary * discuss emergency response signage with Bert * cabbage leave clear up in native gardens * shopping * sand and varnish blocks for Donna * install new joiners and reducer to repair sewage vent pipe behind gym * clean walls again behind gym - muddy balls * wash windows at caretaker's shed * repair float pump switch in boiler - fill and test * full rubbish round * lock up/rubbish		6am - 5:30pm  Now spending around 1/2 hr/day securing hall complex at interval, lunch, and 3:10pm
Sun 9 Apr 2017	3.0	* fence and mark staff parking on east lawn	56.5	
Mon 10 Apr 2017	11.5	* open, cleaner supplies, towels * refix C block girsl toilet seat * replace broken call point glass - B block behind library * trim hedge at H block * clean around sawdust extractor unit * look at lock repair in library but replaced lock with new hardware, chisel to fit * work on digital plan * remove broken basketball hoop at canteen * more clearing in tractor shed, gather up last of the hoses for storage * replace call point glass south gym * start repaint of fire hydrant signage * order call point glass from Wormald * replace call point glass gym west * lock up/rubbish * replace again call point glass south gym and east B block library * trim grass around border of playground		6am - 6:15pm  Hall security 3 times per day.
Tue 11 Apr 2017	11.0	* open, cleaner supplies, towels * set up new or improved recycling bins and signage at the 4 science labs and design (Kelly room) * remount buzzer at reception * office, update calendar * light boiler - run on kindle for the day * investigate improving loose handles on efco locks. Talk to James Bull and order springs. * sort loose barrels - find available for rear gym toilet doors * select and order locks and door closers for gym * repair power cord * clear litter at height in library * clear gutters at library and west A block * dismantle, weld and reassemble table for rm 16 * bring in umpire stands from tennis courts * weld repair basketball  hoop from canteen * begin senior soccer field marking, measure, and mark perimeter * mowing - to help Maria complete the field prior to cyclone rain * lock up/rubbish		6am - 5:30pm  Hall security 3 times per day.
Wed 12 Apr 2017	10.5	* open, cleaner supplies, towels, lights, boiler, heating * bleed cold radiator room 9, success * botch repair lock east woodshop - new lock required, but working again for now - and move door stop * repair broken drawer for home ec. * water pooling rear of woodshop, clean and clear to restore drainage * check radiators * vacuum clean fan radiators room room 6 - were noisy because of debris * ring envirowaste to confirm Friday collection - long weekend * first top coat basketball hoop * fabricate and install cover for thermostats in Kelly room * polish and refix RSA plaque at anzac roses * 2nd coat basketball hoops * replace plug for canteen oven and place in PTA kitchen * remount basketball hoop at canteen concourse * lock up/rubbish		6am - 5pm  Hall security 3 times per day.
Thu 13 Apr 2017	11.5	* open, cleaner supplies, towels, lights, boiler, heating * check light switch room 21 - no fault found * re-fix loose light switch B block common * cut temporary block for window room 19 - new catches required * compile room checklist and have printed * create copy for signage at recycling bays * book Clausen's to come quote on crash mat repair in gym * print, sign and return forms to SGS for BWOF * measure up in gym and book mast lift to change light bulbs and tubes * office * Hammer Hardware * talk to Nairns about quote for RCD cover in tech shops * install new lock for library west * more clear up at caretakers concourse - prep for scrap man on weekend and recycling bays * lock up/rubbish/class recycling		6am - 6pm  Hall security 3 times per day.
Fri 14 Apr 2017	0.0			Easter Friday
Mon 17 Apr 2017	0.0			Easter Monday
Tue 18 Apr 2017	9.5	* collect up bins - some disturbance over the weekend * Rhino for 6 monthly * replace toilet cistern C block girls * Nairns for bell times and quote RCD's for tech workshops * data projector - cut and drill mounting boards, varnish * load scrap metal for disposal - Lakeside Metals * move concrete slabs * water blast cleared area at caretaker's concourse * work on radiator shelf for Japanese * recycling signage		8am - 6pm
Wed 19 Apr 2017	11.0	* replace cistern at H block girls * more work on data projector for Melissa * dismantle desks at B block common, cut to fit Kelly Room, install, clean up. * remove white board for replacement from Wilson Room * exit light in Wilson Room not lit with power off: dismantle, problem solve, fix and reassemble - working (Nairns fail) * investigate security cameras installed in A block south, take home for further investigation * jack, block and brace failing verandah roof in C block cloister * recycling signage		7am - 6:30pm
Thu 20 Apr 2017	14.0	* 6am off into Christchurch to pick up mast hoist from Hire Pool * return to school, remainder of day in gym and Wilson room replacing fluro tubes (15) and repairing fittings * repaired 12V lights for emergency lighting (2) * retrieved balls from hall ceiling: 16 large, 16 tennis balls, and 21 shuttlecocks * dusted upper shelves and curtains of hall * bit of bother reloading mast hoist back onto trailer - resolved but pushed the day out by well over an hour		6am - 8pm
Fri 21 Apr 2017	12.0	* 6am collect mast hoist from school and return to Hire Pool * an hour with Maria in botanical gardens for inspiration * Para Rubber, PB, Warehouse Stationery, back to school * tennis nets down for storage, netball hoops up * repair and tape netball hoops * fit replacement rollers for gym doors * refix baseboard room 17 * measure and mark senior soccer field * recycling signage		6am - 6:30pm
Sat 22 Apr 2017	9.0	* prune back ake-ake from B block security light * rugby field marking ( 6hrs) * erect posts for #1 field * signage for recycling		10am - 7pm
Sun 23 Apr 2017	3.0	* compete rugby field marking	58.5	1pm - 4pm
Mon 24 Apr 2017	11.5	* go through all classrooms with checklist and identify problems to be addressed * repair shelf in SCR * restretch carpet mat in special support room * complete data projector installation in room 4 * install data projector in room 17 * shopping from Hammer Hardware and Y-posts from Farmlands * clean and tidy in under mezzanine gym store, tidy up loose cabling, remove unused equipment to container, sweep * re-hang repaired door * remove cover from torn mat for repair		6:30am - 6:30pm
Tue 25 Apr 2017	7.0	* scrub west wall 19/20 with Maria * cut grass edges along south B block path * fencing around pumphouse, west 19/20, east 17/18, begin path south B block		11am - 6pm  Anzac Day
Wed 26 Apr 2017	11.5	* complete first sketch of recycling signage * glue artificial grass to riser cover on #1 rugby field * clip cables to wall rm 17 - data projector * glue/repair sponge inner for gym crash matt - store over at caretaker's area * swap out desk legs at B block common * hoe and rake beds west B block * water blast path and steps at walkway west B block * water blast clean 1/2 doz classroom bins * fencing south B block, front 17/18, east 14/15 * helped Maria clean up autumn leaves at canteen concourse * cleaned door glass at Kelly Rm. * lock up		6am - 6pm
Thu 27 Apr 2017	11.5	* dismantle frame from damaged whiteboard from the Wilson Room, cut down frame, clean up and cut down old whiteboard as replacement, frame and install back in Wilson Room * collect rubbish from 19/20 * paint chips in whiteboard rm 17 * tidy sport garage storage while sorting display boards for Donna * fix display boards to frame for Donna and load into covered trailer * clear drain lab C * stool foot stoppers in all 4 labs, swap out a couple of chairs and short stools, weld repair two * wash midewed exterior door to Wilson Room * waterblast and clean down west side of gym, entranceways, steps, and especially ramp to disabled bathroom portacom * help Maria with front of library tidy		6am - 6pm
Fri 28 Apr 2017	9.5	* repair throttle of leaf blower * refix with new brackets 2 downpipes east end 12/13, refix flashing and paint * fire hydrant sign repaint * replace shower rose for number 13 * retrieve, clean, sand, and clear lacquer rusted storage tray from science tech lock ups * investigate removal of sink from Art. Get under floor to locate plumbing. * secure multibox in Kelly Room and tie off loose cabling * weeding at bus bay * fencing along bus bay		8:30am - 6:30pm
Sat 29 Apr 2017	6.0	* shut off main water valve to school * plumb in new tap for science tech. dishwasher in B block to replace leaking tap * replace leaking bubbler valve at drinking fountain at room 20 * replace tap at busbay * seal plumbing and waste water for 2nd darkroom at Art. Remove cabinet and store * restore water to school * replace broken window bracket in room 19 * collect and repair table for room 9		10am - 4pm
Sun 30 Apr 2017	1.5	* light boiler, run for hour, set to auto-kindle, and program to light at 5am Monday * supply new recycling bins (and labels) and cleaned waste bins to A block rooms 1, 2, 4, and 5 * deliver table to room 9	58.5	In Sunday to light the boiler and couple of odd jobs
Mon 1 May 2017	11.5	* open, heating * fix H block boys toilet seat * fluro tubes to rm 12 * bins out around grounds * autumn sweeping * fencing north C block and some of library * unload trailer from Donna, dismantle and store away panels * clear half dozen stacks of tables from gym garage, sweep, and clean * move all rugby and cricket gear from rear of van garage to gym garage * weed and mulch entrance raised garden * phone order fluro tubes, Farmlands, Weather Wise * stow away autumn leaves to compost * admin * lock up/rubbish		6am - 6pm
Tue 2 May 2017	11.0	* open, heating, clearner supplies * ease jamming door at SCR * replace with new a broken toilet seat in A block boys * autumn sweeping * install pull handle to hall door * fix porch light rm 17/18 * dismantle arms from irrigator * prune pittosporum south-east B block * patch bench seats at cateen concourse - bolts to buy * cut panel for blackboard in science tech. room - prime and later first coat * shopping * lay pavers at library akeake garden and much garden * sand to fill dips at rugby posts #2 field * repair ride-on, tray lift cable ridden off roller, roller damaged, make it work and order parts * patch repair kicked in panel of door of O block * distribute recycling bins and signage to rooms 6, 7, 9, and 10 * cleaning order * lock up/rubbish		6am - 5:30pm
Wed 3 May 2017	11.0	* open, cleaner supplies, tubes for Kelly Room * sweep * empty and clean overloaded sawdust extractor - 3hrs * admin/office * garden at entrance; hoe, rake, prune, plant hedge, post kowhai - 3hrs * move trailers, unload timber delivery woodshop * circuit breaker woodshop * 2nd coat blackboard for sci. tech. * Property meeting * lock up/rubbish		6am - 5pm
Thu 4 May 2017	11.0	* open, cleaner supplies, heating * autumnal sweep * clear and clean north-east corner of tennis court, especially lawn edge south 17/18 * fix power to station in home ec. * install blackboard at sci. tech. * rugby ball from hall roof * repair library chair and return * shopping * lift fire hydrant above ground south woodshop - being buried by lawn previously * whipper-snipper around 11a, along east and south of main field fence line * office * install replacement socket bolt to rear door woodshop * roof retrieve for pupil * unpack cleaner supplies * H&S meeting * lock up/rubbish		6am - 5pm
Fri 5 May 2017	12.0	* open, heating, cleaner supplies * install soap dispensers girls toilets A and B block. * clear out and tidy interview room with Maria - store gazebos in gym garage * clean up small flood in boiler - release valve leaking - set up hose to drain leak * plane and ease hall doors * repair multimeter and benchtop power supply for science * paint fire hydrant signs - final coat * replace broken cabin hook girls toilet hall foyer * bolt loose bench seats at canteen concourse * build and prime brackets for Japanese radiator shelf * prime bare timber planed edge hall door * sand away to chamfer finger trap at hall stage lift, prime bare timber * disassemble for repair textiles sewing machine foot switch * replace broken cabin hook at hall door * full outdoor rubbish round * lock up/rubbish * patch to seal broken door glass south-west A block - not notified	56.5	6am- 6:30pm  Later finish to patch up broken door glass south-west A block - not notified!
Sat 6 May 2017	0.5	* call in for security check on contact by neighbour		Group of boys playing spotlight, I had a chat and left them to it.
Mon 8 May 2017	12.0	* open, cleaner supplies, heating * autumnal sweeping * clear gutters at north 13/14 and south van garage * repair foot switches x2 for machines in textile * boiler repair: arrange boiler electrician to replace auger motor, auger jammed - I chipped and levered it out, cleaned, reassembled. Arrange further repair of source problem. (7hrs) * lock up/rubbish		6am - 6:30  Noted problem with boiler when lighting just before 6am. I thought at first that the auger motor had died (16yrs old) but the problem was with an electronic inverter in the system which feed reverse polarity to the motor and drive it backwards. This compressed the pellets to the point of jamming the auger.
Tue 9 May 2017	10.5	* open, cleaner supplies, towels, heating * run ethernet cable through wall for room 4 * thoroughout the day liase with boiler mechanic and electrician in replacement of inverter and tuning of auger motor speeds * assemble desk for Donna * Kone lift technician for stage lift * recycling from admin etc * shopping * tidy grass area fencing south B block * mow staff garden and clear leaves * replace window latch A block common * patch interior side broken glass A block * mow cricket nets * lock up/rubbish		6am - 5:30pm
Wed 10 May 2017	11.5	* open, cleaner supplies, towels, heating * clear leaves from roadside gutter and driveway channels * clear path edge south H block * refix grass fencing near pumphouse * replace blown fluro light fitting in Principal meeting room * move desks to store in resource room 12/13 * preliminary work to run network cable for caretaker * investigate lighting in van garage * search for and locate key for rear van garage * move soap dispenser girls B block * label and signage for recycling in rooms 17/18 * outdoor rubbish * lock up/rubbish		6am - 6pm
Thu 11 May 2017	11.0	* open, cleaner supplies, towels * recycling labels and posters for 12/13 and 14/15 * lubricate stiff lock at rm 10 * remove door sign rm 18 * fluro tubes rm 18 and resource room 17/18 * thermostat rm 18 * replace call point glasses at NE B block and SE A block * repair leak in sci tech * shopping * sensor light for van garage * begin setting up guy for network to caretaker * mount radiator shelf for Japanese * silicone for repair to door at P block * investigate dripping heatpump/aircon in server room * lock up/rubbish		6am - 5:30pm
Fri 12 May 2017	8.5	* open, towels, cleaner supplies * check on server room * investigate fault HW cylinder for sick bay - seek quote from plumber, new element or new cylinder * straighten rugby crossbar - post sunk? * leaf blow field avenue and back path - nice result * replace toilet cistern B block girls * replace incorrect fire extinguisher notice in room 5 * server room: hang thermometer, mount heatpump controller, cut into floor and mount grills * help Maria finish lock up and rubbish * investigate smell in boiler, indentify burnt conduit and isolate problem * check server room - still concerned, left door open overnight to check again Saturday * replace broken glass louvres in boys changing room x2		6am - 12:30pm, 5pm - 7pm  Family funeral in Christchurch this afternoon. Peace.
